"Iteration","none x none","organic x none","nongmo x none","CRISPR x none","conventional x none","online x none","price x none","organic x organic","nongmo x organic","CRISPR x organic","conventional x organic","online x organic","price x organic","nongmo x nongmo","CRISPR x nongmo","conventional x nongmo","online x nongmo","price x nongmo","CRISPR x CRISPR","conventional x CRISPR","online x CRISPR","price x CRISPR","conventional x conventional","online x conventional","price x conventional","online x online","price x online","price x price"
169,0.8089393462,0.07912281581,-0.1242813321,0.03199698617,-0.1289444018,-0.2191864819,-0.2022442314,0.1793801808,-0.1749282489,0.1130421372,0.06705238375,-0.005135598635,-0.009140707813,0.4164864084,-0.1287415567,-0.06042370191,-0.01083798794,0.1264867766,0.305479074,0.02950192175,-0.01533484856,0.03250600351,0.133795309,0.05052395473,0.051964914,0.1383055694,0.03051081964,0.212211767
170,0.5532979942,0.01573812896,-0.1536207165,-0.03099734536,-0.09474902761,-0.1798842365,-0.1916938235,0.1670715596,-0.0446206949,0.1226377295,0.04419347541,0.06658836517,0.05531975787,0.2742162566,-0.05940991425,0.02989268425,0.03605939337,0.1208631494,0.2132616022,0.0419557936,0.02825155591,0.01945058983,0.1132175201,0.04899544483,0.05480662059,0.1897448326,0.1527843181,0.2140330234
171,0.2736496843,0.07183751618,-0.1062549541,0.06705326381,-0.01889756877,-0.07611812092,-0.02892113817,0.1567415594,-0.1979475928,0.1011623435,0.02476259913,-0.001253516606,-0.01027778891,0.4568878869,-0.1470500409,-0.02881311435,-0.0002551521831,0.04069674675,0.2845305809,-0.08090794115,-0.04709651704,-0.01849097115,0.1474338649,0.0415187195,0.0263935154,0.1013934588,0.04245308792,0.1093266722
172,0.2894185235,0.05706665087,-0.107618864,0.07728237323,-0.02049042997,-0.009322879162,-0.01819241742,0.1142639933,-0.0935292983,0.05285918055,0.02054491607,-0.000586380469,-0.001699557294,0.3068851129,-0.07259400841,0.03634670606,-0.0460413736,0.06649209818,0.1659471936,-0.02518491938,-0.02807210958,0.006112925083,0.1106380458,0.01751373867,0.05009833775,0.07787227542,-0.016533334,0.1089336204
173,0.3863235669,0.1545968576,-0.2642123255,0.05611911503,-0.06846292124,-0.03896028911,0.006551364421,0.1729554276,-0.2298305943,0.07263574605,-0.05029737104,-0.04454025752,0.0002254445204,0.5152268016,-0.1293881651,0.149248755,0.04027421916,0.04589468836,0.1582277739,-0.05822102622,-0.00888116429,0.006345333084,0.167879272,0.09573999718,0.02173600073,0.1695181545,-0.02372923897,0.09301356689
174,0.4611169929,0.1662795494,-0.1290755402,0.02905287427,-0.07177823317,-0.1290552041,0.0399241826,0.1542998023,-0.1501446015,0.05940653679,0.00140764243,-0.02174016433,0.006706309328,0.357161132,-0.1033826892,0.01028451568,-0.03677664821,0.04181182345,0.1548844502,-0.04353645578,0.02190957158,-0.01070157012,0.1148157008,0.03324840644,-0.01695819439,0.1377975948,-0.01753856863,0.08919803383
175,0.4648404201,0.1092704446,-0.08122393912,0.0854319571,-0.1677637408,-0.2073412904,0.0006148993303,0.1101297519,-0.09285727234,0.03766401555,-0.03083752944,-0.05098141495,0.0300104823,0.248232312,-0.09867129843,0.02461114721,0.007661901121,-0.01568837868,0.1858267181,-0.09797449505,-0.05465272142,-0.004455478532,0.172334414,0.1067935941,0.04712045905,0.2111359568,-0.04450988,0.1495064138
176,0.659276118,0.1549576496,-0.1231799608,0.04166594962,-0.1897541082,-0.1286308549,-0.0841869331,0.1626518252,-0.1291738132,0.0356683886,-0.07027810408,-0.04075082501,0.01499764465,0.3052698605,-0.06588642365,0.04503958838,-0.00849614566,0.002636139747,0.1643096483,-0.07125754925,-0.07001361564,-0.03094902031,0.1825429671,0.1019070499,0.02518975917,0.1571148805,-0.002301462341,0.1183809927
177,0.8494322562,0.1356796577,-0.2798940449,0.02985133339,-0.245861114,-0.06970930654,-0.1021712932,0.1137032169,-0.1056404676,0.06378639084,-0.04150732219,-0.04036442962,-0.02045720206,0.3829342118,-0.1542893593,0.134190231,0.01145632923,0.06861527964,0.1625746378,-0.07264568381,-0.01711875641,-0.02549120752,0.1960455143,0.03717025918,0.04733960515,0.1314868568,0.01529539275,0.06646459245
178,0.7610847937,0.03145634,-0.08692305111,-0.1381178353,0.03722676992,-0.01319367117,-0.07813315499,0.2313752824,-0.2504211751,0.1319823618,-0.02674424843,0.008348224127,-0.01922471282,0.6278711064,-0.3325568489,0.09091007325,-0.05587198653,0.001557796992,0.3354297921,-0.09809873991,0.05089145408,-0.01531667602,0.1728760639,0.04336675003,-0.07358946716,0.1011416837,-0.03614110802,0.1812973151
179,0.4589213514,0.06090406846,-0.04102407588,0.0309370699,-0.04010865682,0.003403445742,-0.02589973278,0.1751550599,-0.1225464169,0.1211081931,-0.09998805087,0.03402078634,0.03944386415,0.3398814367,-0.0944634459,0.06933375592,-0.05785425708,-0.02244417727,0.2594809736,-0.1774795701,-0.01715071535,0.02098135567,0.2571922187,0.04441964518,-0.08970516195,0.1228636425,-0.02714565412,0.1029666521
180,0.6325071156,0.1688752641,-0.06537796642,0.07135414406,-0.001174653295,-0.113637011,-0.02540207308,0.1323663986,-0.04001682311,0.02295185698,0.001894556605,-0.01437782467,0.003558442149,0.2198112845,-0.01680026634,0.01087142896,0.003781251287,0.02913567691,0.1224467372,-0.02982131823,0.03156740652,0.009488641007,0.1201799754,0.02452235751,-0.01880678069,0.1436010288,0.02958506678,0.1111273825
181,0.806842873,0.3343758591,-0.3070363332,0.1623262754,-0.1358539997,0.07123107547,-0.02378805762,0.250941613,-0.0946963919,0.0564528348,-0.008211951025,0.04223642125,-0.01343590037,0.2605990424,-0.1057479539,0.0939718509,-0.03077088034,-0.001737622333,0.2083590989,-0.04964251451,0.0715633293,0.009013804828,0.1779459916,0.05739305795,0.001858399292,0.1585636811,0.01813524577,0.07754846051
182,0.9276852751,0.322896948,-0.4350580727,0.1427088931,-0.1027080194,-0.05896391449,0.1541922481,0.2764796656,-0.2818937566,0.1471105561,-0.08601268262,-0.01789161054,0.05210487403,0.4334615749,-0.220814333,0.145308996,0.05007259753,-0.08761740686,0.2144538528,-0.1056087339,-0.04199213335,0.03247599716,0.1414195717,0.09090423966,-0.02847017419,0.1425329433,-0.03005785424,0.1034467298
183,0.4482311082,0.2146778017,-0.1287858554,0.09811051669,0.000528978455,0.1114971468,0.02880358698,0.2077183282,-0.07623195842,0.1059573392,0.003707651357,0.03995047301,0.0003336256366,0.2401938405,-0.1309040339,-0.05368469558,-0.1245147728,-0.03831305342,0.2621874332,0.04449613406,0.1092173466,-0.008886636047,0.1475334389,0.1013224646,0.02882691706,0.2141830574,0.03907427497,0.0979020741
184,0.9985763872,0.4132105704,-0.4028351111,0.05276039139,-0.01247967448,0.2448853634,0.06809378099,0.2769981033,-0.2185454475,0.08955481767,-0.03203647064,0.07736728257,0.01485751277,0.3211550847,-0.08092186548,0.01128725601,-0.09230849791,-0.03662480194,0.1822707373,-0.02730027807,0.04129785605,-0.0007028743309,0.1267148128,0.02163361904,-0.02543552855,0.1581000153,0.02055642009,0.1205377973
185,0.3766036328,0.152861881,-0.1235599175,0.0291796137,-0.05238736908,-0.01255788121,-0.01286278681,0.1959566871,-0.0604206055,0.05716177789,-0.03096985953,-0.007371751298,-0.04479813837,0.284380194,-0.06726990701,0.009612433066,-0.04047668614,-0.05260657138,0.1541582649,0.006328268068,0.0203689572,0.01219571997,0.09499223268,0.05141986839,0.02312960724,0.1073802341,0.02849556171,0.1270864317
186,0.8385419291,0.3542020141,-0.1345959499,-0.08383168716,-0.0857064564,0.05322664106,0.1142061098,0.2152718065,-0.1132959844,0.01709150864,-0.02003724425,0.03941832329,0.0386116481,0.3173490611,-0.0820204643,-0.01205818913,-0.05822104292,-0.03397609877,0.1754539049,0.05985859922,0.03772721831,-0.006594206037,0.1044202517,0.0505813037,-0.03150621637,0.144383327,0.02523817125,0.09511447498
187,0.569847429,0.161024103,-0.1490891653,-0.0955151615,-0.11566869,0.0907113064,-0.007295008308,0.1716029003,-0.1812047809,0.05843286359,-0.05703425272,0.0335894622,0.02513336862,0.4018230236,-0.08951077272,0.09422360472,-0.08298852082,-0.07251740442,0.2513389937,0.03798324625,-0.02756730973,0.03292487251,0.09778168748,-0.01542928464,-0.0154312735,0.1388418979,0.0344824708,0.1212177962
188,0.4761140946,0.1914011655,-0.2288020449,0.1112990547,0.006607736586,0.1085669746,0.1520737934,0.1733963928,-0.1056566426,0.1102206061,-0.002065301199,0.06931134524,0.07186740462,0.4257225226,-0.1075853261,0.103615896,-0.08660170802,-0.2448594788,0.1487026282,-0.01664396062,0.06045957453,0.06941083296,0.1034902107,0.01888698553,-0.05350379715,0.1108540527,0.09526906277,0.2361867589
189,1.028696067,0.3720884404,-0.04005433517,-0.09822107691,0.01086512893,0.09140608573,-0.08095295361,0.3582416648,-0.03058560325,0.1355541151,-0.005749530317,-0.0534516297,0.03392473953,0.2409778392,-0.02007702184,0.01924485049,-0.07125895984,-0.1061688439,0.2497440701,-0.03234518523,-0.03709767446,0.09140325712,0.1154452061,-0.02888997064,0.02023177345,0.1564457703,0.03379066277,0.1682620482
190,0.7765707799,0.4260107846,-0.2379772992,0.09614002241,-0.05700850383,0.01762103125,0.07816107428,0.363372501,-0.1711918624,0.1254236676,-0.06422446779,-0.02254363011,0.08020115349,0.2696465433,-0.1076931955,0.1000835007,-0.05286527541,-0.09640319568,0.2185621599,-0.04868558738,0.01878184331,0.04076200758,0.104400257,-0.006620035678,-0.04257311334,0.108267232,0.05594137655,0.1994696656
191,1.088133274,0.5086263474,-0.08900092464,-0.1183915873,-0.06987718392,-0.04388414769,0.08674006787,0.3630738373,-0.06743941855,-0.02088419256,-0.05777953578,-0.08522897782,0.08370641071,0.1223787861,-0.05351288197,0.05911586942,-0.01602519538,-0.05169084107,0.1769623201,-0.04535109636,0.01331817586,0.0420356477,0.07178586321,-0.002349256326,-0.02535547326,0.1163794997,0.0001473487989,0.1137405417
192,1.344492157,0.3683200818,-0.164369904,0.08111474021,-0.2543001462,0.2088181913,0.3206687631,0.2363086002,-0.0479797178,0.05463162923,-0.1136406903,-0.0145096563,0.07832027626,0.1582264934,-0.09055406202,0.1070889747,-0.04813390633,-0.1184378635,0.2214106674,-0.07179751574,0.01394839158,0.150503822,0.1677540801,-0.04344829464,-0.1033526712,0.1819819683,0.1390337446,0.3641404887
193,1.174749431,0.4970421164,-0.2413732783,0.039976622,-0.225275247,-0.007525346114,0.1515880964,0.3283633415,-0.1515870102,0.01824528856,-0.1270783211,0.004031351253,0.08233143127,0.2868273197,-0.1498363019,0.1220953258,-0.07578628519,-0.07526923446,0.2012923041,-0.06567293419,0.0753007839,0.05951954977,0.1350673745,-0.02557131991,-0.06512928914,0.1132784826,0.04325232797,0.1858326335
194,0.802431451,0.3324993935,0.001091117689,-0.1556772327,-0.1909016561,0.05469577218,-0.06499285888,0.2847082774,-0.08443637759,-0.003599547254,-0.1449853477,0.005503604874,-0.03613954967,0.2450279,-0.1050964626,0.11233098,-0.03195276563,0.01556636479,0.1571521507,-0.01426139411,-0.009693093481,0.02196837132,0.1719416793,-0.01414107473,0.05963776739,0.1418900699,0.04138208337,0.1468704639
195,1.707476171,-0.1000123698,-0.4204686522,-0.3886441204,-0.3200973044,0.1531979946,0.3111177806,0.2182267485,-0.05894730589,0.05212913211,-0.01832400942,-0.07003023005,-0.09174768172,0.3486463606,0.01700765381,0.1320591301,-0.0003498344259,-0.05335069426,0.2752066521,0.07530292448,0.0005069412557,-0.03083327567,0.1310448257,-0.004475015062,-0.01360298666,0.1223686863,0.09982843005,0.2482840889
196,0.6963651719,0.4156621473,-0.1612150543,-0.07244747801,-0.1090566448,-0.04616840959,0.06551521656,0.38580425,-0.1372460802,-0.04287115389,-0.09163791655,-0.07386775206,0.02847960137,0.2470854415,-0.09325717743,0.05357148429,-0.003678083528,-0.05310294494,0.1713581315,0.0007288096335,0.03268202356,0.0603472449,0.1113891278,0.003465485957,-7.633198403e-05,0.08829035222,0.04919329536,0.1225494563
197,0.7726386083,0.2285580682,0.04012319611,0.02864070108,-0.1579571781,0.06323398278,0.2156988792,0.2150045645,-0.02395573555,0.02879013124,-0.06018571204,-0.03839434074,0.004511100149,0.3603220419,-0.07219883264,0.008928294467,0.0160199051,0.05379959606,0.08745845459,-0.0268932565,0.0197095335,0.02469568073,0.1121420299,-0.01747039088,-0.04044168819,0.08720495991,0.07298952555,0.1766978735
198,0.694252905,0.1251640363,0.1061692795,-0.1012623615,-0.09533542758,0.02702542348,0.1461799025,0.1857723432,-0.02315292296,-0.08631101346,-0.04153118708,-0.05680472715,-0.04938155613,0.3205629708,-0.1934502657,0.1155976381,0.02308714406,0.07873084666,0.3053992122,-0.09026309673,0.02719465936,0.01561648224,0.1417534568,0.008696088415,0.02610836202,0.07535426363,0.05502131945,0.1965366812
199,0.9077917022,0.1819004904,-0.07561979017,0.16419944,-0.09470408434,0.1831886824,0.2164030065,0.2140089807,-0.05662715095,0.07115090287,-0.05003352762,-0.06424524158,0.01073059573,0.1939962347,-0.1090102942,0.01546017805,-0.02761668809,-0.02585131386,0.2351371704,-0.02115772512,0.0670887579,0.1237860524,0.0886152579,0.004497245309,-0.01231454767,0.1722406774,0.1255375962,0.2284265461
200,1.101577903,0.2482571927,0.01783638654,-0.03170201486,-0.1589558168,0.1686446837,0.1215828317,0.2190515185,-0.08501009318,0.03476361437,-0.07007830244,0.02677718119,0.007851266464,0.3865680602,-0.06971942913,0.1146513465,-0.05684325402,-0.06689187114,0.09206056634,0.003926440159,0.001190317402,0.01744421829,0.1364247043,-0.04016653312,0.0004232159197,0.1278558475,0.08699760313,0.1996868918
201,0.8494797914,0.1746908903,-0.1085474748,0.02316641531,-0.08840751766,0.06662823632,0.1929391266,0.2682533719,-0.09277488024,0.0261393455,-0.1039109297,-0.04782924772,0.01187860023,0.2377869113,-0.1129275525,0.1060640583,-0.005415100328,-0.01802493475,0.1636984966,-0.05366353354,0.03744685557,0.06017329417,0.1440572623,0.01757086173,-0.01491737774,0.1014950763,0.06682856871,0.1377875315
202,1.453085697,0.09284604458,-0.01026071591,-0.1678712153,-0.1027221855,0.3030311054,0.2445734652,0.2272068614,-0.1172847334,0.08197062092,-0.0815150455,-0.09088748833,-0.04814315963,0.3052111231,-0.1078523201,0.1423704373,-0.0300716343,0.07005791306,0.1641307652,-0.03620735136,-0.06371798372,-0.04561935493,0.1750800689,-0.01977723443,0.01046827338,0.238179512,0.0930069472,0.1439625166
203,1.175651788,0.3823616719,-0.3190065306,-0.01773302339,-0.2968472189,0.1174427533,0.01528730948,0.2864796454,-0.1676816811,0.002552469308,-0.140733722,-0.00117833479,-0.02754722873,0.4233761217,-0.08334875075,0.2059463765,-0.05092355249,0.08159750261,0.1529453603,0.006379418067,0.07952280572,0.02361795942,0.2130177348,-0.005368811281,0.03560382169,0.1094122407,0.0214420241,0.07906027068
204,1.0008814,0.4670211595,-0.04804129045,0.08745750258,-0.2524076977,-0.02262678541,0.07236494874,0.3439292399,-0.1189867991,0.02321706926,-0.178363623,-0.0592488591,0.03962536984,0.3705328086,-0.03537271892,0.2045895094,0.01394836448,0.03907960694,0.2090658608,-0.08517010244,0.05515029848,-0.01904411262,0.2476262848,0.02301525266,0.03050611383,0.1048593637,0.002159116798,0.08432203894
205,1.227044442,0.478297013,-0.3006782344,-0.08749556419,-0.2643862766,0.003743480895,0.07120524439,0.335434069,-0.1932622828,0.004962431709,-0.1161680726,-0.02615662939,0.01157286172,0.3139830579,-0.02771500078,0.1210529957,0.03239937586,0.02098822512,0.1734022269,-0.01522060891,0.09051162888,0.0588858652,0.1705585052,-0.01540884573,-0.002310792903,0.191005395,0.06240807502,0.09651691579
206,1.578819407,0.4914540346,-0.1270192101,-0.2807292447,-0.1767514832,0.2508223056,0.01337340178,0.2910662526,-0.06236666874,-0.1276210897,-0.1116601411,0.06200795346,-0.01751173431,0.2009243916,-0.003285394079,0.1109214811,-0.04982287879,-0.0008009437609,0.1737350523,0.04577224857,-0.01391184662,0.05207767488,0.16986303,0.0004614172113,0.02305229481,0.1578953642,0.008067036721,0.1136736343
207,2.438076124,0.6906741392,-0.1703776711,-0.3192397971,-0.5816671481,0.10906907,0.3135997575,0.3086811837,-0.05607120216,-0.123637274,-0.176115089,-0.006143328387,0.06585946544,0.1959083263,-0.03137364626,0.149282087,-0.06911189329,0.01512075352,0.2368117567,0.06686226345,0.113689715,-0.01024244059,0.253591758,-0.03925468243,-0.02836308405,0.2152131095,0.04467704039,0.1596808368
208,1.533309074,0.4574744406,-0.460445844,-0.04636416063,-0.5115928522,0.3177038802,0.1690986655,0.2490989436,-0.1870564217,-0.09389742872,-0.2240375619,0.02083961061,0.03072036364,0.330434238,0.09383023545,0.2523229034,-0.108280266,-0.04018080496,0.5317853799,0.1712184746,0.1540486055,0.02317656531,0.3700044553,-0.04398031669,-0.03069650833,0.3691396809,0.05094215777,0.08219196605
209,1.535903453,0.08476024487,-0.09572466112,-0.4143148731,-0.1737473517,0.05415819854,0.0808760837,0.1531333768,-0.1287311114,0.02302231934,-0.08074535723,-0.005117143052,-0.002205397862,0.2778489868,-0.02723894593,0.1840434729,0.009665477222,0.02359524438,0.4525101825,0.08056045104,0.1363224301,0.01921553007,0.2652396536,0.1006491845,0.04553437595,0.3126584623,0.05506415074,0.06395958353
210,2.192982391,0.9894535032,-0.63950643,0.16272916,-0.5248164282,0.09612662694,0.2311656656,0.6389075327,-0.4651209867,0.0594504883,-0.4367691528,0.04456364445,0.02870486415,0.5345187742,-0.08709557692,0.3825120177,-0.04247407163,-0.007956966763,0.2839715221,0.0529902473,0.0398157316,0.06937203335,0.4818157576,-0.03095176698,0.03750168167,0.1516388803,0.0271596722,0.1234505241
211,0.8244569572,0.4286415985,-0.1327160892,0.07115662665,-0.09631443571,-0.0702695199,-0.004058640698,0.3627186309,-0.1584384566,0.06801346309,-0.1023793349,-0.08335679883,-0.02253901483,0.2892750143,0.01595070748,0.1622800991,0.03169625633,-0.02454119244,0.1757513271,0.0375647469,0.01885952437,0.02225035828,0.1656162054,0.03727648356,-0.01516277937,0.1460514566,0.03824848333,0.08814860432
212,1.664071636,0.5745849852,0.05328278915,-0.1417218715,-0.2353692989,-0.495089582,0.002640669755,0.4002238367,-0.1283702809,-0.002676056176,-0.1841699188,-0.2961732347,0.009886777071,0.2894028887,-0.1000594636,0.09826808366,-0.005815784993,-0.0809661493,0.1841023645,-0.03455732499,0.02622674201,0.05798393911,0.1897118282,0.1407844555,0.003670857581,0.4565526635,0.05814020725,0.1031798502
213,2.711236617,1.125593791,-0.5866070316,-0.4995297041,-0.7045405123,-0.4496328692,0.2682568961,0.6325217362,-0.3826120642,-0.1855682264,-0.3739601149,-0.2152357601,0.1864678535,0.4362192221,0.1394274438,0.3245410544,0.1108411816,-0.1533012463,0.326935442,0.1352687147,0.1033061943,-0.006503741482,0.3943709596,0.1014907027,-0.1072271103,0.2432756564,-0.03886433639,0.1445884084
214,2.101529494,0.8114622923,-0.320162325,-0.04962776571,-0.138412376,-0.3007611037,0.1598077479,0.4742180949,-0.1633451656,0.04192139881,-0.1145471112,-0.1860208068,0.06394104555,0.2471683202,0.03956934958,0.06096345482,-0.0309047499,-0.07272533157,0.1611647709,-0.03524946992,-0.04402434963,-0.01698046822,0.1237978311,0.06757358517,-0.01109377091,0.2684521447,0.002460150727,0.133478893
215,1.135661995,0.5060742952,-0.05169455472,0.004424664497,-0.103138712,-0.2001662067,0.0927453001,0.3261478246,-0.05564502379,0.05553101762,-0.07234144153,-0.07859138834,0.05421829635,0.2497019352,-0.05883070526,0.05824866119,-0.007676217262,-0.0728715582,0.1573601384,-0.04594738539,0.01638980664,0.003928836158,0.087338619,0.009552867849,0.0008312540608,0.1785662057,-0.002586759772,0.1349773061
216,0.96898064,0.4977294343,-0.07897800254,0.02175709931,-0.05603578772,0.0005474664945,0.1265753171,0.3905963061,-0.103422723,0.03079061332,-0.09138208915,0.0650671002,0.08466889678,0.2184587535,-0.06035067301,0.1261989936,-0.03986001571,-0.1056822083,0.240676421,-0.04694500113,-0.01025198395,0.08310187574,0.1707685888,0.06016887005,-0.07614818835,0.3838955793,0.004974218183,0.1616666491
217,0.8449440472,0.4648749161,-0.03777321808,-0.07550254352,-0.07329570091,-0.1587796422,0.02934558316,0.4241206091,-0.05586414009,0.05349454992,-0.05279172954,-0.09248049917,0.00476097692,0.1040157029,-0.02328977898,0.03258858638,-0.004433218388,-0.009701241839,0.1686252634,-0.03870369493,-0.02093989934,-0.01236575337,0.1483910283,0.03875930712,0.04567020267,0.2367322281,0.02313365873,0.1526299923
218,1.016691986,0.3904694963,0.04493879904,-0.09863164624,-0.06488865733,-0.1894869784,-0.05772380902,0.2125226316,0.008369104884,-0.02350445601,-0.01882352281,-0.06503440715,-0.0128074827,0.2127854163,-0.03946454833,0.05710520554,-0.1123215494,-0.07149128374,0.155501687,0.01271383881,0.02857760728,0.04225817803,0.08143741362,-0.002977149614,0.007408194331,0.196391188,0.09950344464,0.1620722111
219,1.502244663,0.7139857895,-0.1054109133,-0.0537213378,-0.1132435164,-0.05862053468,0.1104824242,0.50273202,-0.06655086294,-0.02314949436,-0.06891378747,-0.09381743251,0.1022994053,0.1356300357,0.0008136853994,0.02876875494,-0.002978504933,-0.03669406753,0.1437307993,-0.01066416443,0.0009798581213,0.03665165205,0.08251232025,0.02586489514,-0.01012600822,0.1968938003,-0.01294918911,0.1643009968
220,2.142748316,1.003499484,-0.2873801326,-0.2368116366,-0.3434281716,-0.4191448479,0.006591185854,0.6555974552,-0.1327643171,-0.1451185863,-0.1983049695,-0.2592590796,0.03555827977,0.1541650504,0.006413827909,0.06299763549,-0.01087523953,-0.02901189148,0.1684527396,0.03554733134,0.1069219453,0.001575069812,0.147253992,0.1191884941,-0.0289344027,0.3453787033,-0.01858203756,0.06973728765
221,1.104067267,0.5654462151,-0.1481273639,-0.1810116989,-0.08738790608,-0.1763465931,0.03785034607,0.3962665043,-0.0783911278,-0.1295383416,-0.0433696733,-0.1811193164,0.006810408421,0.1719424246,0.00831374717,0.0361616093,-0.03674868789,-0.04321066418,0.1493354445,-0.01170320515,0.1248648276,0.03136568942,0.06851723631,0.02586155441,0.002783457533,0.4678904375,0.04618835848,0.1172968297
222,1.143933038,0.5389907203,-0.2095452379,-0.02375028113,-0.1438340079,-0.3488857866,0.06920512873,0.3487097435,-0.1228818774,0.00891533529,-0.1088855852,-0.1701216173,0.08050956555,0.2109174008,-0.0198381031,0.02738649687,0.02804736169,-0.1033805401,0.1614693218,-0.01689829796,0.01252914449,0.0299277557,0.094000718,0.07269095535,-0.02001798591,0.2121594702,0.01985886344,0.1503438284
223,0.8407359151,0.2319998901,-0.02651811424,0.002486520375,-0.03333557588,-0.1412129842,-0.07426563593,0.1913186593,-0.03136357613,0.01517358361,-0.03403874741,-0.0218764429,0.03776351035,0.1054236367,-0.01650960445,0.03956566652,-0.05510049671,-0.03716350917,0.1022278631,0.003290294105,-0.00883978084,0.01666582616,0.08532939266,-0.02381776652,0.008736668795,0.1528070558,0.05842992207,0.1499150619
224,1.713154061,0.6035621084,-0.09776845221,0.05237642667,-0.08045384994,-0.1432189459,0.06038134187,0.3556874496,-0.1014795183,0.04459646816,-0.05658888214,-0.0619123841,0.04547812374,0.1583323656,-0.001765115462,0.04886848807,-0.04790286185,-0.06389317609,0.1358498635,-0.003594994699,-0.0191511205,0.0009707213312,0.06649723386,-0.005266731249,-0.0154436765,0.1284087366,0.06033159056,0.1210783847
225,0.9522755201,0.4729834502,-0.07322209657,-0.007560370424,0.03563842578,0.007454236133,-0.02190762564,0.3168492507,-0.0227452556,-0.01182240025,0.02708996674,0.009419452587,0.02052780176,0.122935014,-0.002578211197,0.003263306672,-0.05377629434,0.002614051046,0.1297906806,-0.03013892397,-0.0254327327,0.02278401514,0.1394746656,0.08167650569,-0.02388167775,0.1445447253,-0.01292186486,0.07966465129
226,2.012335196,0.7031045762,0.008961224893,-0.005629601923,-0.05620146718,-0.2888381205,-0.005186460151,0.3576037306,0.01613921626,-0.001354183021,-0.0143723014,-0.0764962561,0.04537955696,0.1448152444,0.005080521132,-0.03029189205,-0.08111869852,-0.06009006969,0.1007223207,0.01152972964,-0.0147145988,0.02736529265,0.1389644398,0.06244312712,-0.01529961033,0.1731840268,0.04342403424,0.1482238078
227,1.872149985,0.6403381828,0.05715702214,-0.04907093083,0.008417755531,-0.30281191,-0.1659289207,0.3766955324,-0.02313697139,-0.0909240235,-0.009946244633,-0.06728498807,0.03022611823,0.1614521011,0.02360760006,0.009805302987,-0.05182512264,-0.07995849207,0.1561732793,-0.02264563806,-0.03900850364,-0.02683739085,0.1848468076,0.03917285446,-0.05814951446,0.1983490096,0.01422580477,0.2087656452
228,1.263468688,0.3855879767,0.03809727767,-0.1248057682,-0.04747828674,-0.2589849556,-0.03104493098,0.1962889701,-0.006540040675,-0.05480321174,-0.06391743963,-0.07047049196,0.03029421273,0.1713239205,0.02101872208,0.02380211809,-0.1073529707,-0.09739031209,0.1674868207,0.04001448047,-0.008827432789,-0.01895645382,0.1473424498,-0.01082494706,-0.07246744325,0.1850369426,0.05366261811,0.2250794544
229,0.8311119974,0.3580179488,0.0476240065,-0.1012974577,-0.06322480894,-0.05656047754,-0.001243256586,0.2603400072,0.06509463966,0.01928266243,0.01931418292,-0.01041446661,0.06341747765,0.1789141555,-0.0184961422,0.02651938072,-0.04670927773,-0.07905436546,0.2181544497,0.08795534246,0.0345795409,0.1323457893,0.1196122535,0.03585538511,0.06108799019,0.09170269107,0.08413111587,0.2997623909
230,1.393109239,0.509270685,-0.0726441806,-0.1216699665,-0.2222031805,-0.0004244975316,0.0295339916,0.2726096151,-0.04572496547,-0.03482010023,-0.1700830892,0.03359984462,0.08140341966,0.1348191466,-0.04024531315,-0.0045191814,-0.05987978973,-0.01692280827,0.1425788408,0.02703536949,0.01699410032,-0.01353354767,0.2986108977,-0.06077793354,-0.123629103,0.1208000492,0.0670212015,0.2039614827
231,0.8428145357,0.1892273574,-0.03596213403,0.008111819656,0.02100126472,-0.0517080424,-0.1741681686,0.1448436371,-0.02556842562,-0.03636870095,0.001534700928,-0.0308630159,-0.01859242714,0.2134854482,-0.04021686729,0.08834844579,-0.07557343142,-0.02135230546,0.180900309,0.03884695943,0.03659461318,-0.01840454177,0.1429638339,0.01323196365,-0.01686198879,0.1262644184,0.02278935036,0.1358290036
232,1.042611064,0.3896154141,-0.01653251576,-0.2703587696,0.09440280316,-0.2585095466,-0.1587495195,0.2927110257,0.06799854583,-0.1226648003,-0.0004560820619,-0.1529567044,-0.03829925265,0.1791138804,-0.009728747477,0.01484436117,-0.04845804167,-0.01761227135,0.1892924692,0.01424634298,0.09489097155,0.03617198365,0.1231770392,-0.021072317,-0.05759536984,0.2378548421,0.03344450922,0.1189796589
233,0.6084506275,0.1508370709,-0.03222753837,-0.08889997678,0.003741445884,-0.08774344876,-0.05677297618,0.1421867099,0.0822456647,-0.06131707635,-0.008494955189,-0.09096329494,-0.05929863141,0.382692669,-0.1248195102,-0.014870481,-0.1935973559,-0.03562711206,0.2199990879,0.04233823416,0.09757989424,0.03579459583,0.07711015803,0.02408445201,-0.01544343683,0.1945828892,0.03473503082,0.0916535889
234,1.104659661,0.4195105981,0.1250161345,-0.2264222067,-0.07479189379,-0.3179517223,-0.1767449566,0.3319804885,0.1509481771,-0.1439090371,0.04634400996,-0.1949557386,-0.1381971317,0.2981714776,-0.1003144798,0.1220404882,-0.1121709789,-0.1164104321,0.1389529905,-0.01291496026,0.1122657725,0.08949036309,0.1690767019,0.007241121575,-0.06761815216,0.1848123178,0.0964407531,0.1211972458
